step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
4470.0,258,0,41,11662,11920,0,192.0,0.7441860465116279,7.529984172446219,1,4.0,0.7371255376571806,0,9.0,0.7106312700501207,9,83.0,0.3905721218501905,2,14.0,0.5117861806988347,1,4.0,0.6480550726646569,1,14.0,0.339424036029027,9,97.0,0.49465940754074533,2,32.0,0.3768749986710731,1,4.0,0.6674863427227827,2,17.0,0.7384070304933904,1,1.0,0.7458700321869653,1,48.0,0.5078546175283852,7,55.0,0.14662315814183197,0,23.0,0.6198374889565755,1,30.0,0.42260905048625724,3,10.0,0.6075705377319001,41,445.0
4475.0,264,0,53,11672,11936,0,218.0,0.8257575757575758,7.572446314234555,0,0.0,0.7653549001126684,0,4.0,0.8975446397530401,9,97.0,0.05273649829985708,0,7.0,0.168263078397618,3,16.0,0.49087530935325907,5,16.0,0.3672169727749479,8,105.0,0.2168572166051173,6,35.0,0.37229724717140655,2,2.0,0.49992724592450344,0,4.0,0.840048523997726,3,13.0,0.46519994973706563,7,69.0,0.4817850141888189,7,59.0,0.40720664046773636,0,8.0,0.8701305972138892,0,2.0,0.8272100871151635,3,25.0,0.6796675588722562,53,462.0
4480.0,272,0,47,11680,11952,0,237.0,0.8713235294117647,8.04877227812971,2,5.0,0.6562441276610776,0,0.0,0.7237823207497777,5,89.0,0.21247797467265667,2,13.0,0.638924140154201,2,13.0,0.40130866453168534,0,18.0,0.6316440298388115,7,77.0,0.1506862542786772,7,63.0,0.43920744989692895,4,18.0,0.5257301544264983,2,5.0,0.6845767602191053,0,10.0,0.7562555231413923,5,67.0,0.3556632956010977,7,73.0,0.5992098602675424,2,11.0,0.6521242459354271,2,7.0,0.6567238205216986,0,17.0,0.613305497889966,47,486.0
4485.0,259,0,32,11701,11960,0,160.0,0.6177606177606177,8.177726968338112,0,6.0,0.7115324242284861,2,8.0,0.5672156271834627,5,68.0,0.49375553182608545,1,9.0,0.7959193834497366,2,12.0,0.7140390355417112,1,5.0,0.7415237764357631,4,87.0,0.3192965213894974,2,65.0,0.43323513396280555,0,12.0,0.7677367465728346,2,8.0,0.43396011145708463,0,4.0,0.9311386840366981,3,37.0,0.3913778150907886,2,63.0,0.49266612402779386,1,8.0,0.4999613717667405,5,26.0,0.5254845729676441,2,13.0,0.7119990179024428,32,431.0
4490.0,256,0,33,11720,11976,0,145.0,0.56640625,8.134806183391472,1,3.0,0.6683221896482818,0,5.0,0.7942324421061414,1,59.0,0.6117016998976734,1,12.0,0.7851581793405675,1,3.0,0.656899531940246,0,9.0,0.6361417860713305,7,100.0,0.28203355107389044,1,25.0,0.5227857645746539,2,5.0,0.7411820928834871,2,17.0,0.7508312450085582,1,1.0,0.6870612153159341,3,38.0,0.6059361127205918,5,31.0,0.18404724739164194,4,22.0,0.38200771593482874,3,27.0,0.3517130730853027,1,11.0,0.676543015828648,33,368.0
4495.0,259,0,43,11733,11992,0,190.0,0.7335907335907336,7.578364854096564,0,2.0,0.7627187031141162,0,4.0,0.940561645723874,4,36.0,0.4188457243652526,2,6.0,0.5488145949599516,4,16.0,0.5314610192583569,1,9.0,0.5365625462138394,8,103.0,0.2704721083022858,2,16.0,0.48567414333029735,0,0.0,0.43374678070068706,0,4.0,0.7685075535324309,2,11.0,0.49465871968223546,5,57.0,0.36810021738844667,3,40.0,0.1348907061554485,5,43.0,0.3808106955123446,4,21.0,0.6551067756099669,3,22.0,0.7525932862349565,43,390.0
4500.0,260,0,51,11740,12000,0,211.0,0.8115384615384615,7.596010681958515,2,7.0,0.6503431787910483,0,0.0,0.7308813291567714,5,43.0,0.13398704185894222,6,26.0,0.22646167600082945,0,10.0,0.5174849136190727,0,10.0,0.5966231683474077,5,82.0,0.2525524808762843,7,39.0,0.4728639866945806,5,16.0,0.4978451438852119,3,10.0,0.6339758598552703,0,7.0,0.7210492268470973,4,54.0,0.4369462333737515,7,53.0,0.37137507866374503,3,30.0,0.5065482918792408,1,16.0,0.5861487195823841,3,37.0,0.7197741468735404,51,440.0
4505.0,262,0,39,11754,12016,0,193.0,0.7366412213740458,7.556545020214981,1,4.0,0.6890695308691022,1,7.0,0.5869745927225398,5,34.0,0.1722649785716049,2,38.0,0.44594583350622935,1,9.0,0.7696375165301288,1,10.0,0.6878734605409138,2,75.0,0.40595760242187107,3,46.0,0.35562876619119044,0,18.0,0.7159019104662929,2,10.0,0.4465200254534514,0,3.0,0.8970941606356593,2,26.0,0.5124894660617096,7,88.0,0.4675808970747445,3,34.0,0.4246919187268171,4,13.0,0.3758841583097085,5,55.0,0.28272216338302686,39,470.0
4510.0,262,0,53,11770,12032,0,193.0,0.7366412213740458,7.341304622940324,2,8.0,0.7199255434355223,0,4.0,0.8209384242214117,3,43.0,0.16514467725844198,1,19.0,0.7898047633182279,1,6.0,0.6873328335571128,6,27.0,0.5182256643357938,7,85.0,0.3500342286620874,3,31.0,0.5105876957949839,2,5.0,0.6664764816122959,2,17.0,0.7322506442643815,1,3.0,0.6843716359085846,5,37.0,0.3834431705223874,5,83.0,0.37586211014891047,5,44.0,0.3876638921148553,4,19.0,0.4263988811797889,6,55.0,0.1295667710415533,53,486.0
4515.0,259,0,52,11781,12040,0,248.0,0.9575289575289575,7.420560048274358,1,4.0,0.6148621427534824,0,4.0,0.9021694267372732,3,37.0,0.6659998704688873,1,15.0,0.7745874369949448,3,14.0,0.6058033488439704,12,68.0,0.15984826771334099,6,88.0,0.447507799058798,2,28.0,0.3616376234566244,2,9.0,0.36500483383268323,0,4.0,0.8632303021822256,3,17.0,0.5049060553420086,8,60.0,0.3177684958189606,0,37.0,0.2864802950110837,4,46.0,0.49317518997925447,5,32.0,0.6128172522628744,2,33.0,0.6386779856686805,52,496.0
4520.0,267,0,57,11789,12056,0,260.0,0.9737827715355806,7.313886423017574,2,10.0,0.6347837588608823,0,0.0,0.6595233135195776,1,26.0,0.8134560438080909,2,10.0,0.3807569773146506,2,14.0,0.3693172085037165,12,105.0,0.054566403730674715,6,60.0,0.4182014914050631,7,47.0,0.24468386125092315,5,28.0,0.40073395115657146,2,3.0,0.6493221329920968,4,33.0,0.5376748067758846,5,69.0,0.4112511506988589,5,31.0,0.4357522849840843,2,19.0,0.3680814996683928,0,26.0,0.52344683987202,2,27.0,0.7328418539199185,57,508.0
4525.0,274,0,46,11798,12072,0,221.0,0.8065693430656934,7.607424653922906,1,5.0,0.5783657899370372,3,9.0,0.474803972753735,4,24.0,0.596654552391276,2,22.0,0.6642584911846245,4,29.0,0.6043637646887761,5,104.0,0.37913556480085764,8,60.0,0.1980582708609368,2,45.0,0.5437466420014171,1,28.0,0.6639884815552867,1,6.0,0.6636573279387701,1,27.0,0.6053154882714616,3,36.0,0.26250344590868496,1,35.0,0.6532533755906952,4,27.0,0.19682177291728922,2,5.0,0.5166582575298134,4,37.0,0.4162775141876404,46,499.0
4530.0,265,0,42,11815,12080,0,199.0,0.7509433962264151,7.837586020728798,3,13.0,0.6364538715887392,0,8.0,0.7340258525989829,4,25.0,0.25781868973797617,0,8.0,0.8936371895534077,4,49.0,0.6360511470308401,3,72.0,0.5788451179563021,8,82.0,0.11280210324008368,1,16.0,0.6668783385066801,3,9.0,0.6553546734251803,1,10.0,0.8076258050167339,1,8.0,0.41650567533133565,3,36.0,0.439140899895521,4,24.0,0.4812521590876023,3,36.0,0.6683852791468595,3,9.0,0.36656264189743426,1,26.0,0.1946304149811548,42,431.0
4535.0,260,0,36,11836,12096,0,185.0,0.7115384615384616,7.824995753371788,1,10.0,0.5907437911914273,0,4.0,0.9202073024064005,6,36.0,0.16990684176220822,0,4.0,0.9238944048271548,0,33.0,0.35310463708225454,5,64.0,0.4205647160670458,4,61.0,0.48097166440394806,1,15.0,0.46282096846407444,2,10.0,0.3631401549003344,1,15.0,0.829858023548216,1,13.0,0.45720478962831895,3,41.0,0.6877365904354206,2,26.0,0.23965464934149538,2,25.0,0.7361469999333407,4,27.0,0.4529018277377121,4,29.0,0.6681667820319036,36,413.0
4540.0,263,0,52,11849,12112,0,214.0,0.8136882129277566,7.892948952478915,4,14.0,0.6010990633140595,0,0.0,0.746183226820256,11,79.0,0.3588135973973835,1,1.0,0.31183634442815317,2,12.0,0.4817746114843337,5,49.0,0.39757056058003093,1,45.0,0.556312205620783,7,40.0,0.49056657108004353,5,25.0,0.5581113473499492,1,3.0,0.4579369666382442,3,20.0,0.5540166730449128,0,24.0,0.5818116315425216,5,28.0,0.46899339282867614,5,25.0,0.43002128945059453,1,19.0,0.6621330688824647,1,29.0,0.7132805663528825,52,413.0
4545.0,258,0,37,11862,12120,0,147.0,0.5697674418604651,7.436657335786594,2,14.0,0.5187165701919395,1,9.0,0.5299929198045689,5,92.0,0.504770988526748,2,15.0,0.22224747973735798,2,10.0,0.5295169395617679,1,24.0,0.3652090252927199,4,47.0,0.5909127665512485,3,43.0,0.45308446336692,1,23.0,0.6276527337008092,3,15.0,0.4628875522120423,0,14.0,0.6014409418772105,3,13.0,0.29895947311142235,0,27.0,0.6710681002897708,4,32.0,0.13280702766722982,2,13.0,0.6383956690568747,4,21.0,0.250940121573983,37,412.0
4550.0,260,0,38,11876,12136,0,130.0,0.5,7.710878623654945,4,20.0,0.6172943950396593,0,5.0,0.7546464848574711,3,60.0,0.3976273357813007,0,8.0,0.8423737353001054,3,21.0,0.6689859476160037,5,28.0,0.4079440412916579,2,31.0,0.533974711764142,6,38.0,0.30237588176562147,3,13.0,0.5734558273740334,0,11.0,0.695339456338393,1,5.0,0.5368784235701723,5,27.0,0.39063624368168176,1,10.0,0.556092527333161,2,25.0,0.608371124741535,1,9.0,0.4018036236683757,2,25.0,0.19248723987122124,38,336.0
4555.0,258,0,40,11894,12152,0,175.0,0.6782945736434108,7.54849691785771,0,13.0,0.5951790047596583,0,4.0,0.9114061114698284,5,78.0,0.19318707209501457,0,8.0,0.9011538683986831,0,14.0,0.4348115393971283,7,60.0,0.5462918227851382,7,30.0,0.3986858297449616,4,45.0,0.3700040062728253,1,11.0,0.38787646193861613,0,4.0,0.9145318797639956,1,6.0,0.40225143158166193,4,38.0,0.6019173994770753,2,16.0,0.2205288449677413,2,15.0,0.72744356052226,5,26.0,0.4229531754182218,2,22.0,0.6947664043702233,40,390.0
4560.0,256,0,49,11904,12160,0,215.0,0.83984375,7.640163942066563,3,11.0,0.6141509542032143,1,2.0,0.5693442272206789,9,102.0,0.3185468625035247,2,7.0,0.38415639185680645,3,14.0,0.48775955331116333,2,63.0,0.35970164104753843,3,43.0,0.4219658984125304,7,51.0,0.47013066308659074,4,18.0,0.5394777233321216,0,0.0,0.7145922797201725,4,20.0,0.5793317536835804,0,30.0,0.4705883585276892,6,40.0,0.44924270767077895,2,21.0,0.6843609184263529,1,26.0,0.6693284914059543,2,20.0,0.7306992290357801,49,468.0
4565.0,267,0,45,11909,12176,0,224.0,0.8389513108614233,7.5221040671874455,1,9.0,0.5895776262082166,3,18.0,0.44395157828920856,8,109.0,0.4661621925052398,1,18.0,0.2063736214204195,1,14.0,0.5468772430413105,5,45.0,0.26641426318059347,7,39.0,0.3731189727769773,7,79.0,0.33741115400466815,1,15.0,0.701292435047591,3,11.0,0.5277737171360547,1,21.0,0.6696862293684667,1,8.0,0.2887633139381123,0,34.0,0.6927655821387471,0,9.0,0.23673110036182438,2,11.0,0.7104329216242594,4,32.0,0.2715464523651138,45,472.0
4570.0,271,0,38,11921,12192,0,131.0,0.4833948339483395,7.643042760615793,3,13.0,0.6400665598086653,0,14.0,0.6350581567663401,3,65.0,0.3217719450942263,2,20.0,0.7577848760913476,2,17.0,0.6925347178006457,1,34.0,0.43086258016149376,7,68.0,0.15464994751560424,3,75.0,0.40979609647343823,3,12.0,0.6391831801022929,0,8.0,0.7522842799474501,1,8.0,0.4869754207102298,4,20.0,0.4257111754409209,1,5.0,0.5541288987893627,0,8.0,0.6790163777928456,3,14.0,0.4016017551869589,5,40.0,0.16264308913246114,38,421.0
4575.0,250,0,42,11950,12200,0,197.0,0.788,8.041599236624844,1,9.0,0.5259501113583426,0,4.0,0.8340286774193141,1,50.0,0.24517159504413447,0,8.0,0.8645561928480191,1,8.0,0.4662827515625783,5,34.0,0.60928016688984,8,79.0,0.3358212322627001,4,41.0,0.6469699240996855,1,12.0,0.3949372769706439,0,4.0,0.9462318987937337,6,29.0,0.373920346512863,5,42.0,0.608270716850388,1,16.0,0.30139741500970607,1,9.0,0.8569393303874201,6,36.0,0.36406524950238434,2,26.0,0.687991802362469,42,407.0
4580.0,257,0,36,11959,12216,0,118.0,0.4591439688715953,8.003171356024156,3,11.0,0.6490011828770909,1,1.0,0.6740268702227731,5,60.0,0.34833191453277934,0,4.0,0.44392825495408994,3,15.0,0.4386753290064974,2,33.0,0.5058631635846679,5,80.0,0.5008012494805862,2,23.0,0.506335329540782,5,21.0,0.5185675935565596,0,0.0,0.8136976715086457,1,32.0,0.5961962075217868,1,37.0,0.5203037090947353,6,26.0,0.4519721273297072,1,10.0,0.8213647185812234,1,36.0,0.44076760953855404,0,7.0,0.7865577221105371,36,396.0
4585.0,268,0,35,11964,12232,0,121.0,0.45149253731343286,7.826256756259672,0,6.0,0.6437255499849677,2,11.0,0.5245941791693898,7,70.0,0.5094961911287065,1,6.0,0.2156213921030351,0,12.0,0.6910362951773027,7,31.0,0.23502204236524799,4,54.0,0.4253795289447288,6,29.0,0.2650666613827539,0,20.0,0.7025710108846597,1,7.0,0.5402362172414227,2,12.0,0.7266197491864855,0,8.0,0.323090543614173,0,30.0,0.7047057829398393,0,5.0,0.40587816356722045,2,13.0,0.6933796439312576,3,12.0,0.3762730071973937,35,326.0
4590.0,261,0,19,11979,12240,0,55.0,0.210727969348659,7.867903392200673,1,4.0,0.7029255907700561,0,5.0,0.7553687321015952,2,44.0,0.33985399661474097,3,20.0,0.6830100866862101,0,4.0,0.9335860211740427,2,38.0,0.370061307229034,2,34.0,0.21496706536861257,1,35.0,0.4046307524561231,2,7.0,0.6908211892988848,0,6.0,0.6850036177156702,1,7.0,0.46544058035185376,2,16.0,0.2262653215503645,2,10.0,0.5437572501185843,0,6.0,0.7805249207823549,0,6.0,0.7561275147747478,1,16.0,0.1596406523985838,19,258.0
4595.0,254,0,46,12002,12256,0,153.0,0.6023622047244095,8.238372221845394,1,2.0,0.6618039476358919,0,2.0,0.8808189838082497,3,45.0,0.21716436171275402,1,15.0,0.8014230800416321,1,3.0,0.6519133053882137,5,33.0,0.5939579370955408,7,40.0,0.41445538081037164,3,25.0,0.6827234304694312,4,10.0,0.3643752044903039,0,2.0,0.890898057764669,7,30.0,0.3192397322155914,6,35.0,0.560675743652686,2,17.0,0.33763287700928035,0,6.0,0.8842934210498928,2,7.0,0.48996464813135954,4,26.0,0.6361196758467851,46,298.0
4600.0,256,0,37,12016,12272,0,160.0,0.625,7.912481176106496,3,8.0,0.6862062407695976,0,2.0,0.6328175473485407,7,65.0,0.3533689724841411,4,15.0,0.3306323813526172,3,18.0,0.44514183798662577,0,24.0,0.4741634024133394,1,39.0,0.6684164790457469,1,20.0,0.4773922661772254,7,40.0,0.4066017174081514,0,0.0,0.7613223467357872,3,42.0,0.5520394776727545,2,44.0,0.5626447093633035,6,34.0,0.39258987001558665,0,4.0,0.8807544244605248,0,12.0,0.3649612271251797,0,21.0,0.7752829929275806,37,388.0
4605.0,257,0,49,12023,12280,0,222.0,0.8638132295719845,7.569405439296417,1,6.0,0.6492483323517554,1,8.0,0.5129426498964079,5,72.0,0.5484128694043812,2,24.0,0.2463733606435479,5,40.0,0.5349528975814195,5,19.0,0.2462464826591945,1,15.0,0.5987797070674046,6,39.0,0.21739712370883255,2,44.0,0.5680984603142112,2,9.0,0.4810168227038149,3,26.0,0.5738910885941813,3,24.0,0.3282852499995579,7,69.0,0.5591460124094575,1,2.0,0.377704438874109,3,16.0,0.6969716327466235,2,6.0,0.39246617662244926,49,419.0
4610.0,263,0,28,12033,12296,0,110.0,0.41825095057034223,7.4036434739273655,2,9.0,0.6830763604379881,0,5.0,0.7451379695848064,2,30.0,0.49904582849263496,2,19.0,0.7040811273894251,1,34.0,0.6101601036557418,2,28.0,0.1374158801137014,4,22.0,0.23469951307413822,3,52.0,0.40361894121253133,2,18.0,0.5674930460529407,0,6.0,0.7392698919095878,1,18.0,0.3938389522962484,2,27.0,0.1916620698183021,2,64.0,0.47604669131255584,2,18.0,0.28026028885542553,0,10.0,0.7244045164656734,3,20.0,0.19305722141739956,28,380.0
4615.0,254,0,43,12058,12312,0,201.0,0.7913385826771654,8.234588513668204,0,2.0,0.7205116222296112,0,4.0,0.9435283929121284,2,25.0,0.19357173293373575,2,23.0,0.7342133924905461,1,9.0,0.43831112982957704,4,31.0,0.6101593627499473,6,48.0,0.3445779911831352,3,34.0,0.7018589590163968,5,31.0,0.508217903082377,0,4.0,0.8930085184345838,6,37.0,0.3658450124372304,5,36.0,0.6081866316216625,4,27.0,0.2068518186323608,0,6.0,0.8296888281542476,2,6.0,0.5668721027644641,3,28.0,0.6713772344192782,43,351.0
4620.0,255,0,30,12065,12320,0,90.0,0.35294117647058826,7.684294268266802,2,4.0,0.6591527736786955,1,1.0,0.6196161371553732,7,46.0,0.2078473483812475,2,8.0,0.21603360708983005,6,32.0,0.31070912723678096,0,21.0,0.8101576398022697,1,45.0,0.6044460889509222,1,18.0,0.5569917543500609,2,25.0,0.4512542732726656,1,1.0,0.7112418673135377,1,37.0,0.5766569754103679,2,36.0,0.6435274412371484,3,35.0,0.23924539237946074,0,6.0,0.9153104473161795,0,9.0,0.41475715750972064,1,23.0,0.7406892611347209,30,347.0
4625.0,268,0,50,12068,12336,0,204.0,0.7611940298507462,7.566728024371219,1,2.0,0.7038628120602956,2,11.0,0.4547566842229189,6,57.0,0.45906826049545446,6,30.0,0.27566359662561696,1,36.0,0.5549650569724276,1,5.0,0.5325838825362845,1,17.0,0.5632581769828175,5,31.0,0.23082682428743304,2,14.0,0.7263842747176348,4,15.0,0.5255838521693675,3,18.0,0.6689365547519798,4,26.0,0.22219573918797858,9,64.0,0.4815257152759716,0,2.0,0.5491729156188695,3,15.0,0.5703867957911879,2,17.0,0.3616983440584107,50,360.0
4630.0,278,0,39,12074,12352,0,142.0,0.5107913669064749,7.536583448172622,2,8.0,0.6772546315738454,0,7.0,0.7344867641026369,4,47.0,0.5448312450844875,1,33.0,0.6103838458541376,3,19.0,0.669906804207993,2,10.0,0.1485272081572794,5,29.0,0.33051548100171135,5,48.0,0.08230545804961036,2,3.0,0.6796740322025271,2,15.0,0.4286497941523444,1,14.0,0.4353557488572104,3,36.0,0.1865781993580697,3,65.0,0.5748476507391985,4,20.0,0.20405763772141627,0,14.0,0.7206450961477344,2,28.0,0.24053350360643327,39,396.0
4635.0,263,0,40,12097,12360,0,183.0,0.6958174904942965,7.981065659609697,0,3.0,0.6668611107011555,0,4.0,0.9445699533942384,7,55.0,0.24857909590990876,2,15.0,0.6958973005183665,2,16.0,0.36992893595843807,3,26.0,0.4929303813605527,2,28.0,0.4624716951085608,4,44.0,0.4555625906629407,3,15.0,0.4438031234422917,2,17.0,0.6907556721294779,5,28.0,0.32533833197556716,4,31.0,0.6190611417226975,2,36.0,0.24479896368254797,0,23.0,0.6916547639868016,2,7.0,0.5074341013012734,2,22.0,0.7011125623963447,40,370.0
4640.0,256,0,33,12120,12376,0,105.0,0.41015625,8.185010973429057,3,6.0,0.589246227109873,0,0.0,0.6469012130521552,3,59.0,0.15799666863236786,2,7.0,0.41358003742474286,7,41.0,0.3368278317668567,2,17.0,0.6317203576393404,3,23.0,0.6162327561664916,1,38.0,0.6213973489589651,0,11.0,0.5369001939208355,1,7.0,0.7883405596713141,2,31.0,0.5577348909318898,1,25.0,0.6850282170543858,6,35.0,0.28604246881356993,0,6.0,0.8775399107078484,2,12.0,0.4115126625798304,0,4.0,0.8440688810802247,33,322.0
4645.0,263,0,41,12129,12392,0,164.0,0.623574144486692,7.955706040558406,0,5.0,0.646150153904281,3,16.0,0.512149777459878,4,31.0,0.47509806793077425,3,17.0,0.2579353208762633,3,46.0,0.5527821891950865,4,23.0,0.5586033068295297,1,16.0,0.5179341137055529,5,42.0,0.3806352682603602,1,5.0,0.7886478574254355,3,14.0,0.5767564482590002,3,22.0,0.6012320359109923,3,18.0,0.29876697098237837,3,40.0,0.4711996469840659,1,3.0,0.6398105856078736,2,13.0,0.6837124397897064,2,6.0,0.46513007783963506,41,317.0
4650.0,265,0,40,12135,12400,0,114.0,0.43018867924528303,7.145226196603168,2,5.0,0.6709794470792277,0,12.0,0.7013693635795808,1,31.0,0.6672917812016054,3,19.0,0.18184442316754995,3,28.0,0.5522516967600468,1,24.0,0.15335413761273792,5,28.0,0.4576771627271593,3,44.0,0.13552248842201942,1,4.0,0.6666933709713171,0,11.0,0.47028191404131187,2,22.0,0.32855889090456175,4,31.0,0.17815902338590744,5,34.0,0.5897386369207208,6,22.0,0.32346223835962457,1,10.0,0.7070933574695716,3,15.0,0.15588454840844365,40,340.0
4655.0,261,0,49,12155,12416,0,210.0,0.8045977011494253,8.029837134223207,0,1.0,0.700526560058091,0,2.0,0.8301084373438704,1,17.0,0.7835386495832486,7,42.0,0.40738283150293625,1,18.0,0.38472077682730116,2,17.0,0.5797713964538584,1,30.0,0.5360834587260136,4,31.0,0.4100515004229332,4,17.0,0.47645503524492366,2,12.0,0.760099786518639,8,46.0,0.33191915420210044,4,38.0,0.6258966802491704,4,43.0,0.24465325847273006,3,35.0,0.40847423524323623,3,14.0,0.45575456182001306,5,32.0,0.5924571190034396,49,395.0
4660.0,252,0,33,12180,12432,0,127.0,0.503968253968254,8.244821606535409,2,7.0,0.727228937325241,2,5.0,0.5267935135654066,0,6.0,0.4542089484731295,1,47.0,0.5896671984377787,7,37.0,0.38741933217387475,0,6.0,0.7468618619765853,3,22.0,0.5402227798250143,4,38.0,0.5453251540056635,0,11.0,0.4686027830608515,0,2.0,0.855268136123014,2,51.0,0.5768752908922924,1,30.0,0.7194135053480784,7,49.0,0.19067748729160763,3,30.0,0.6753201030712349,1,19.0,0.4582263268405827,0,30.0,0.7146340046749344,33,390.0
4665.0,249,0,28,12191,12440,0,95.0,0.3815261044176707,7.8373167049085355,0,1.0,0.5882201624426755,0,8.0,0.44924022927423213,1,7.0,0.6169172760538177,0,16.0,0.5554597407558213,2,40.0,0.5217564529548671,2,13.0,0.7267742905109148,2,21.0,0.48350508155956884,6,51.0,0.42997602213875724,0,4.0,0.6653437038526906,2,5.0,0.6377236808748558,1,23.0,0.5877880645906522,3,15.0,0.48609097632152026,4,60.0,0.4973489356847239,2,26.0,0.515722865809022,1,7.0,0.6483494931433792,2,8.0,0.31794415022633776,28,305.0
4670.0,262,0,40,12194,12456,0,145.0,0.5534351145038168,7.791546894787435,2,7.0,0.7024130031163266,1,6.0,0.6999995701515574,0,8.0,0.8221519905556833,3,10.0,0.3424078619553727,3,23.0,0.6821413185186319,2,10.0,0.22122439793581644,6,35.0,0.3676028601734474,3,52.0,0.25388680520126844,1,8.0,0.7461245570877905,0,1.0,0.5919475354664864,4,20.0,0.4707054002216771,1,12.0,0.13186259996674168,4,49.0,0.6324787093308175,7,43.0,0.24913771217293706,0,6.0,0.8197578149094675,3,21.0,0.1287895793024471,40,311.0
4675.0,263,0,51,12209,12472,0,227.0,0.8631178707224335,7.682928760350374,1,5.0,0.6610606042204619,0,7.0,0.7953827864086146,0,4.0,0.7939585699101136,7,41.0,0.2874523199184988,1,20.0,0.37940457836010905,2,20.0,0.5534140141180708,8,72.0,0.4253433197084737,7,37.0,0.4343022330818516,2,14.0,0.7484699293916941,1,4.0,0.7573145003464594,1,21.0,0.46235209818402667,4,19.0,0.2262675403561838,3,43.0,0.15658625618382893,7,56.0,0.3575831247711991,2,7.0,0.5999989694430536,5,37.0,0.6359771711007168,51,407.0
4680.0,250,0,39,12230,12480,0,168.0,0.672,7.404564780644995,2,9.0,0.5944175067027816,2,6.0,0.41854670554066564,2,5.0,0.4897606731306772,2,48.0,0.5882662006799589,7,41.0,0.3061991619897371,1,11.0,0.7373029146356119,2,70.0,0.45215985356447586,2,40.0,0.4179962056697411,1,8.0,0.48811249397952583,1,9.0,0.7542459935652361,1,11.0,0.7791591134145093,2,22.0,0.5473292969774298,8,54.0,0.16322368831285372,4,48.0,0.5500350493187861,2,11.0,0.24354926605705945,0,31.0,0.7296839100922407,39,424.0
4685.0,252,0,42,12244,12496,0,163.0,0.6468253968253969,7.966441824415483,1,10.0,0.6302388958166396,6,31.0,0.40687620969101207,3,22.0,0.5710979626430083,0,17.0,0.7192472415754685,2,43.0,0.5750553212376043,2,17.0,0.712083408352249,1,28.0,0.5056285393341535,4,24.0,0.45953205924731794,5,15.0,0.4077391691374888,0,0.0,0.7950069899325571,2,5.0,0.7034572867527383,5,32.0,0.5693454923577506,5,64.0,0.41823326727999016,2,36.0,0.4751313850893178,3,17.0,0.42589109202051956,1,6.0,0.49751991159367626,42,367.0
4690.0,262,0,33,12250,12512,0,127.0,0.4847328244274809,7.795017797313881,2,7.0,0.6918348993331773,0,29.0,0.62304303548599,0,14.0,0.8307967988466587,0,8.0,0.3285882011192952,1,13.0,0.7116970560549283,0,7.0,0.1987450774484049,1,14.0,0.5560585778380748,1,22.0,0.6750704764213223,1,21.0,0.42481222079344994,1,7.0,0.5620308732061089,4,22.0,0.5341935444360361,4,36.0,0.17970416282993806,5,50.0,0.4820537716454768,7,41.0,0.1963137178918958,2,11.0,0.5320082195612723,4,26.0,0.14117059243334176,33,328.0
4695.0,258,0,35,12262,12520,0,123.0,0.47674418604651164,7.673394499819564,0,0.0,0.6210797891555492,2,12.0,0.7397909690800535,0,4.0,0.8669468523828306,2,16.0,0.4652075105279957,3,14.0,0.5419049344084942,0,2.0,0.4273921795693697,1,7.0,0.4877972530077295,0,10.0,0.4765753508329462,4,19.0,0.5749986823307263,0,5.0,0.7608675453615397,2,24.0,0.3441365487296238,6,42.0,0.20759839570922042,4,51.0,0.16637166463362732,6,61.0,0.15535296432263113,5,25.0,0.5357716952042361,0,27.0,0.639026940535577,35,319.0
4700.0,254,0,33,12282,12536,0,123.0,0.484251968503937,8.128932521867675,2,9.0,0.6683678274677782,1,7.0,0.42283545054828625,2,6.0,0.3975552193002674,1,16.0,0.8022756929663765,2,14.0,0.38955807511919877,0,8.0,0.7974173680518163,3,19.0,0.669040471138909,2,12.0,0.3470531541465966,0,16.0,0.6421471979655208,0,4.0,0.9066757233634102,3,22.0,0.6972594162352255,3,48.0,0.35933588353001933,8,57.0,0.18438332061989654,4,51.0,0.6139395161168655,2,27.0,0.3278988392814231,0,8.0,0.8875975664459065,33,324.0
