step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2230.0,322,0,196,3377,3699,0,6127.0,19.027950310559007,4.6521184515930045,196,25358.0,0.14866046463766677,196,25358.0
2235.0,316,0,192,3384,3700,0,6688.0,21.164556962025316,4.435507269375048,192,26049.0,0.14361245174086062,192,26049.0
2240.0,312,0,171,3392,3704,0,6145.0,19.69551282051282,4.335907432338942,171,24808.0,0.14957804078365713,171,24808.0
2245.0,306,0,152,3399,3705,0,5807.0,18.977124183006534,4.473346237588677,152,24519.0,0.15697796680961962,152,24519.0
2250.0,303,0,150,3406,3709,0,5680.0,18.745874587458747,4.205346358153924,150,25097.0,0.13219429303297703,150,25097.0
2255.0,297,0,136,3416,3713,0,4456.0,15.003367003367003,4.10696747550589,136,23940.0,0.13329185596854665,136,23940.0
2260.0,290,0,123,3427,3717,0,3967.0,13.679310344827586,4.410096813545708,123,23430.0,0.16777918852717505,123,23430.0
2265.0,286,0,117,3432,3718,0,3990.0,13.951048951048952,5.033914298871671,117,21767.0,0.1902261210471069,117,21767.0
2270.0,284,0,123,3436,3720,0,4406.0,15.514084507042254,5.594127054212412,123,21120.0,0.19667719925978527,123,21120.0
2275.0,284,0,135,3439,3723,0,5057.0,17.806338028169016,6.147987081261822,135,20915.0,0.20557454482742554,135,20915.0
2280.0,284,0,142,3445,3729,0,5567.0,19.60211267605634,5.779990540791701,142,21608.0,0.17261223667987877,142,21608.0
2285.0,284,0,124,3449,3733,0,5366.0,18.8943661971831,5.737174138234714,124,20340.0,0.17963237423879727,124,20340.0
2290.0,282,0,110,3452,3734,0,5361.0,19.01063829787234,6.210512867743764,110,19587.0,0.21077130976997324,110,19587.0
2295.0,288,0,95,3453,3741,0,5481.0,19.03125,6.950301863647265,95,18617.0,0.26022748846988697,95,18617.0
2300.0,287,0,89,3461,3748,0,5651.0,19.689895470383274,7.579469584355669,89,17258.0,0.2993009207268917,89,17258.0
2305.0,282,0,85,3469,3751,0,5645.0,20.0177304964539,7.680232858638848,85,17543.0,0.30145959582456183,85,17543.0
2310.0,279,0,88,3473,3752,0,4701.0,16.849462365591396,7.578804994435462,88,16208.0,0.2873051135710779,88,16208.0
2315.0,275,0,92,3480,3755,0,4065.0,14.781818181818181,7.327249018398461,92,15957.0,0.27038424871873235,92,15957.0
2320.0,264,0,101,3493,3757,0,3735.0,14.147727272727273,7.081878855441915,101,14872.0,0.26409499889258703,101,14872.0
2325.0,253,0,105,3506,3759,0,3591.0,14.193675889328063,6.926422519203099,105,13897.0,0.2602353171767155,105,13897.0
2330.0,244,0,108,3517,3761,0,3783.0,15.504098360655737,6.628600278697977,108,14422.0,0.24366612612228847,108,14422.0
2335.0,239,0,109,3524,3763,0,3484.0,14.577405857740585,6.2966045712557115,109,13817.0,0.23299744799435476,109,13817.0
2340.0,232,0,110,3533,3765,0,3673.0,15.831896551724139,5.87169012171167,110,13736.0,0.20590132383297233,110,13736.0
2345.0,229,0,117,3540,3769,0,3886.0,16.96943231441048,5.63439006818922,117,13511.0,0.19650408504289055,117,13511.0
2350.0,220,0,116,3550,3770,0,3916.0,17.8,5.201890484805201,116,13746.0,0.17395405648909532,116,13746.0
2355.0,215,0,93,3560,3775,0,2863.0,13.316279069767441,5.002744630313317,93,13112.0,0.18604304275235026,93,13112.0
2360.0,209,1,95,3568,3777,0,2757.0,13.191387559808613,4.704772867470501,95,13584.0,0.17305788216526233,95,13584.0
2365.0,204,0,87,3576,3780,0,1996.0,9.784313725490197,4.793398309960643,87,12514.0,0.18476419542188036,87,12514.0
2370.0,201,0,84,3583,3784,0,1752.0,8.716417910447761,5.329342604425426,84,12308.0,0.2264376843714809,84,12308.0
2375.0,198,0,79,3587,3785,0,1444.0,7.292929292929293,5.339860209354361,79,12446.0,0.20805551010046405,79,12446.0
2380.0,194,1,67,3594,3788,0,1363.0,7.025773195876289,5.570080681896182,67,11913.0,0.23052544627254917,67,11913.0
2385.0,196,0,73,3596,3792,0,1645.0,8.392857142857142,5.989844512891951,73,11641.0,0.2523043237181687,73,11641.0
2390.0,198,0,84,3600,3798,0,1948.0,9.83838383838384,6.111722919545009,84,11597.0,0.2532629900661766,84,11597.0
2395.0,200,0,72,3603,3803,0,1939.0,9.695,6.57813175326763,72,11152.0,0.2941004902007462,72,11152.0
2400.0,200,0,66,3604,3804,0,2029.0,10.145,6.792034448913702,66,11441.0,0.2967982422576907,66,11441.0
2405.0,198,0,69,3607,3805,0,1969.0,9.944444444444445,6.756801393956765,69,11378.0,0.2763804172241573,69,11378.0
2410.0,199,0,76,3611,3810,0,1996.0,10.030150753768844,6.629816261151198,76,11752.0,0.2725586321809072,76,11752.0
2415.0,199,1,79,3616,3815,0,1548.0,7.778894472361809,6.533416590616951,79,10833.0,0.2831243004850564,79,10833.0
2420.0,199,0,85,3619,3818,0,1656.0,8.321608040201005,6.604592520279124,85,10646.0,0.28661854309386414,85,10646.0
2425.0,195,0,87,3623,3818,0,1788.0,9.169230769230769,6.420557322491295,87,10046.0,0.25943859123066143,87,10046.0
2430.0,187,0,88,3633,3820,0,1879.0,10.04812834224599,5.889326886707818,88,10494.0,0.2316154036939325,88,10494.0
2435.0,182,0,77,3640,3822,0,1795.0,9.862637362637363,5.990704777679792,77,9957.0,0.267502905098891,77,9957.0
2440.0,181,0,80,3644,3825,0,2188.0,12.088397790055248,6.057757189469076,80,9991.0,0.2610664589970018,80,9991.0
2445.0,177,1,87,3652,3829,0,2577.0,14.559322033898304,5.96275849152412,87,10414.0,0.24537086594142252,87,10414.0
2450.0,175,0,88,3658,3833,0,2949.0,16.85142857142857,5.95913812593767,88,10134.0,0.24368224894818774,88,10134.0
2455.0,175,0,85,3661,3836,0,3259.0,18.622857142857143,6.087872160230706,85,10174.0,0.2633670356763077,85,10174.0
2460.0,173,0,82,3667,3840,0,3416.0,19.745664739884393,5.786747692200166,82,10226.0,0.25405101658658097,82,10226.0
2465.0,172,1,88,3673,3845,0,3668.0,21.325581395348838,5.7167900866755135,88,10336.0,0.2651246520133608,88,10336.0
2470.0,172,0,91,3674,3846,0,3955.0,22.99418604651163,5.6178611623632975,91,10187.0,0.247553496319998,91,10187.0
2475.0,175,0,89,3676,3851,0,3957.0,22.611428571428572,5.598270075109862,89,10400.0,0.24918426628386417,89,10400.0
2480.0,172,0,67,3680,3852,0,2455.0,14.273255813953488,5.648800944113668,67,9222.0,0.26581617841148936,67,9222.0
2485.0,171,0,58,3683,3854,0,1868.0,10.923976608187134,6.285367038608465,58,8484.0,0.3122912317276697,58,8484.0
2490.0,171,0,45,3686,3857,0,1239.0,7.245614035087719,7.241675459142623,45,7189.0,0.36584726291498376,45,7189.0
2495.0,174,1,40,3689,3863,0,887.0,5.097701149425287,7.766978208937103,40,7219.0,0.38281441598119276,40,7219.0
2500.0,175,0,40,3692,3867,0,728.0,4.16,7.995878335226553,40,6892.0,0.4210766892354058,40,6892.0
2505.0,165,0,53,3704,3869,0,959.0,5.8121212121212125,7.262768569497998,53,7000.0,0.35120540632250563,53,7000.0
2510.0,166,0,62,3706,3872,0,1165.0,7.018072289156627,7.148990913867745,62,7306.0,0.30470614557892906,62,7306.0
2515.0,165,0,46,3708,3873,0,1145.0,6.9393939393939394,7.5230306953006,46,6451.0,0.327516961134869,46,6451.0
2520.0,167,0,35,3709,3876,0,1176.0,7.041916167664671,8.143243154955107,35,6170.0,0.3697140564343184,35,6170.0
2525.0,167,0,36,3711,3878,0,1195.0,7.155688622754491,8.298729754473985,36,6254.0,0.35690703924987227,36,6254.0
2530.0,165,0,43,3714,3879,0,1147.0,6.951515151515151,8.272060865654458,43,5782.0,0.3322022575740432,43,5782.0
2535.0,167,0,47,3715,3882,0,1118.0,6.6946107784431135,8.259277942640148,47,6020.0,0.319406759699515,47,6020.0
2540.0,164,0,50,3719,3883,0,1297.0,7.908536585365853,8.093438452596853,50,6076.0,0.3171884497057903,50,6076.0
2545.0,155,0,55,3728,3883,0,1457.0,9.4,7.646125435991847,55,6173.0,0.27106364216487816,55,6173.0
2550.0,151,0,38,3734,3885,0,1327.0,8.788079470198676,7.707416444298551,38,5615.0,0.28488861249246816,38,5615.0
2555.0,140,0,32,3746,3886,0,1294.0,9.242857142857142,7.956268141488103,32,5187.0,0.31002533437676827,32,5187.0
2560.0,135,0,34,3751,3886,0,1237.0,9.162962962962963,8.104231751397734,34,5346.0,0.29529804578996205,34,5346.0
2565.0,125,0,37,3761,3886,0,851.0,6.808,7.643091925604272,37,4511.0,0.23513636536727603,37,4511.0
2570.0,125,0,42,3764,3889,0,568.0,4.544,7.679970492762873,42,4725.0,0.24352046255029672,42,4725.0
2575.0,122,0,42,3769,3891,0,641.0,5.254098360655738,7.470601282374636,42,4804.0,0.23376319298657913,42,4804.0
2580.0,116,0,42,3778,3894,0,754.0,6.5,7.108044167118883,42,5019.0,0.2348916245265697,42,5019.0
2585.0,113,0,32,3782,3895,0,663.0,5.867256637168142,7.301334974201156,32,4450.0,0.2561568697928762,32,4450.0
2590.0,114,0,27,3782,3896,0,632.0,5.543859649122807,7.914865499685765,27,4585.0,0.2819836344769801,27,4585.0
2595.0,114,0,34,3785,3899,0,706.0,6.192982456140351,7.888376305195233,34,3963.0,0.26045728876738433,34,3963.0
2600.0,108,0,33,3791,3899,0,745.0,6.898148148148148,7.905750085933052,33,4094.0,0.2761050694068235,33,4094.0
2605.0,107,0,36,3795,3902,0,900.0,8.411214953271028,7.844957628872966,36,4219.0,0.27743457427240076,36,4219.0
2610.0,100,0,35,3804,3904,0,984.0,9.84,7.628292110124168,35,4408.0,0.30195010112114473,35,4408.0
2615.0,98,0,20,3809,3907,0,834.0,8.510204081632653,8.15993996924334,20,3851.0,0.4052349673410434,20,3851.0
2620.0,95,0,19,3813,3908,0,743.0,7.821052631578947,8.3308069949533,19,3943.0,0.3941591355234213,19,3943.0
2625.0,94,0,25,3814,3908,0,457.0,4.861702127659575,8.377891103881595,25,3376.0,0.3726658972469546,25,3376.0
2630.0,91,0,22,3817,3908,0,292.0,3.208791208791209,8.649331944074882,22,3495.0,0.37714173577234783,22,3495.0
2635.0,87,0,13,3822,3909,0,268.0,3.0804597701149423,8.719602539533984,13,3133.0,0.41733741403335245,13,3133.0
2640.0,84,0,17,3825,3909,0,321.0,3.8214285714285716,8.528637715188369,17,3210.0,0.35491987742377157,17,3210.0
2645.0,78,0,25,3832,3910,0,431.0,5.5256410256410255,8.127167686375998,25,3302.0,0.33295675919283885,25,3302.0
2650.0,77,0,23,3834,3911,0,527.0,6.8441558441558445,8.263321125188103,23,3431.0,0.3352177247681085,23,3431.0
2655.0,78,0,14,3836,3914,0,527.0,6.756410256410256,8.945239594594469,14,3155.0,0.45605926320714474,14,3155.0
2660.0,79,0,16,3839,3918,0,540.0,6.8354430379746836,8.392523407105468,16,3227.0,0.3633866411409149,16,3227.0
2665.0,80,0,23,3840,3920,0,352.0,4.4,8.245447913945501,23,2648.0,0.3253175615703814,23,2648.0
2670.0,76,0,18,3845,3921,0,314.0,4.131578947368421,8.371587100397115,18,2751.0,0.34753622788611416,18,2751.0
2675.0,75,0,20,3848,3923,0,400.0,5.333333333333333,8.328003295727726,20,2815.0,0.3710417397394351,20,2815.0
2680.0,73,0,24,3852,3925,0,514.0,7.041095890410959,8.318141827952301,24,2929.0,0.38601792637881394,24,2929.0
2685.0,72,0,25,3854,3926,0,638.0,8.86111111111111,8.515035015276352,25,3053.0,0.4062974807541288,25,3053.0
2690.0,71,0,25,3856,3927,0,763.0,10.746478873239436,8.534820830805018,25,3178.0,0.4091077715143472,25,3178.0
2695.0,67,0,26,3860,3927,0,889.0,13.26865671641791,8.22697805669521,26,3304.0,0.4012458278556162,26,3304.0
2700.0,66,0,22,3861,3927,0,871.0,13.196969696969697,8.0381204950236,22,3430.0,0.39239262910424527,22,3430.0
2705.0,65,0,16,3864,3929,0,716.0,11.015384615384615,7.951822781589775,16,3185.0,0.42533704414844337,16,3185.0
2710.0,57,0,20,3872,3929,0,767.0,13.456140350877194,7.578482127253081,20,3276.0,0.4081439678918124,20,3276.0
2715.0,57,0,19,3874,3931,0,708.0,12.421052631578947,7.675922929541231,19,2793.0,0.40811144925905124,19,2793.0
2720.0,56,0,18,3876,3932,0,666.0,11.892857142857142,7.142882509344635,18,2881.0,0.34146212220423006,18,2881.0
2725.0,55,0,20,3879,3934,0,748.0,13.6,6.868828004040108,20,2946.0,0.343928156221188,20,2946.0
2730.0,59,0,21,3879,3938,0,786.0,13.322033898305085,7.145430705416984,21,2980.0,0.35178812172723506,21,2980.0
2735.0,59,1,15,3881,3940,0,763.0,12.932203389830509,7.886671763598552,15,2845.0,0.4314720931011103,15,2845.0
2740.0,60,0,17,3882,3942,0,821.0,13.683333333333334,8.176097269652836,17,2923.0,0.4249676605460873,17,2923.0
2745.0,61,0,15,3882,3943,0,814.0,13.344262295081966,8.886707753878765,15,2704.0,0.46023887743197334,15,2704.0
2750.0,60,0,15,3883,3943,0,848.0,14.133333333333333,8.937832647766031,15,2785.0,0.431580836653517,15,2785.0
2755.0,60,0,18,3884,3944,0,932.0,15.533333333333333,8.735904693849156,18,2820.0,0.42759476788554507,18,2820.0
2760.0,59,0,15,3885,3944,0,936.0,15.864406779661017,8.805888728536504,15,2915.0,0.425580416789394,15,2915.0
2765.0,58,0,14,3886,3944,0,978.0,16.862068965517242,9.058388204074527,14,2814.0,0.4787748127695206,14,2814.0
2770.0,56,0,13,3889,3945,0,804.0,14.357142857142858,9.29453208938062,13,2887.0,0.47699167346904114,13,2887.0
2775.0,55,0,8,3891,3946,0,150.0,2.727272727272727,9.494824070316616,8,2057.0,0.5170571554113988,8,2057.0
2780.0,55,0,9,3893,3948,0,161.0,2.9272727272727272,8.982177236924356,9,1805.0,0.4385862369636913,9,1805.0
2785.0,54,0,12,3894,3948,0,94.0,1.7407407407407407,8.672078007316061,12,1656.0,0.361307089786341,12,1656.0
2790.0,51,0,12,3897,3948,0,121.0,2.372549019607843,8.20030644137072,12,1726.0,0.305317547170986,12,1726.0
2795.0,47,0,15,3901,3948,0,193.0,4.1063829787234045,7.974767785274002,15,1755.0,0.3108575103232864,15,1755.0
2800.0,45,0,11,3904,3949,0,164.0,3.6444444444444444,8.192982624292604,11,1771.0,0.35819672875602565,11,1771.0
2805.0,45,0,9,3905,3950,0,174.0,3.8666666666666667,8.848375463898256,9,1714.0,0.4003715021481313,9,1714.0
2810.0,43,0,9,3907,3950,0,201.0,4.674418604651163,9.346856940338226,9,1762.0,0.3662820649108502,9,1762.0
2815.0,44,0,8,3907,3951,0,201.0,4.568181818181818,10.112656858047607,8,1479.0,0.4294720656469075,8,1479.0
2820.0,42,0,8,3910,3952,0,228.0,5.428571428571429,10.475416760827516,8,1519.0,0.466597399853598,8,1519.0
2825.0,42,0,8,3912,3954,0,268.0,6.380952380952381,10.5154444684037,8,1546.0,0.49668973536961286,8,1546.0
2830.0,41,0,7,3913,3954,0,290.0,7.073170731707317,10.846549713319545,7,1585.0,0.5230887522137652,7,1585.0
2835.0,37,0,8,3917,3954,0,326.0,8.81081081081081,10.158681502146784,8,1604.0,0.45510638503834655,8,1604.0
2840.0,38,0,7,3918,3956,0,254.0,6.684210526315789,10.109052602925047,7,1646.0,0.475956620252614,7,1646.0
2845.0,37,0,3,3919,3956,0,37.0,1.0,10.384686712056741,3,1206.0,0.5558552003257928,3,1206.0
2850.0,36,0,4,3921,3957,0,28.0,0.7777777777777778,10.316259172971007,4,1228.0,0.542995081058058,4,1228.0
2855.0,33,0,6,3924,3957,0,57.0,1.7272727272727273,10.317494457200775,6,1127.0,0.5553183127604376,6,1127.0
2860.0,30,0,5,3927,3957,0,63.0,2.1,9.676361024543308,5,1159.0,0.4690002726311574,5,1159.0
2865.0,27,0,5,3930,3957,0,88.0,3.259259259259259,9.69234875594282,5,1158.0,0.573119900666484,5,1158.0
2870.0,27,0,4,3932,3959,0,86.0,3.185185185185185,9.958610269125264,4,1182.0,0.6018442416796809,4,1182.0
2875.0,24,0,5,3935,3959,0,109.0,4.541666666666667,9.794600575884285,5,1179.0,0.5782664819580715,5,1179.0
2880.0,24,0,4,3936,3960,0,99.0,4.125,9.48881812243994,4,1203.0,0.5315936463261055,4,1203.0
2885.0,25,0,3,3936,3961,0,19.0,0.76,9.6727093077888,3,427.0,0.58663788301803,3,427.0
2890.0,25,0,3,3936,3961,0,17.0,0.68,9.936407878469787,3,442.0,0.5800215294782468,3,442.0
2895.0,26,0,4,3936,3962,0,37.0,1.4230769230769231,10.100580233332833,4,445.0,0.586046785806528,4,445.0
2900.0,24,0,3,3938,3962,0,26.0,1.0833333333333333,10.211191167664637,3,468.0,0.5504082607529593,3,468.0
2905.0,24,0,2,3938,3962,0,31.0,1.2916666666666667,10.733179499373415,2,439.0,0.7352020037335747,2,439.0
2910.0,26,0,2,3939,3965,0,41.0,1.5769230769230769,10.86258064536302,2,449.0,0.6831540039030226,2,449.0
2915.0,25,0,3,3942,3967,0,55.0,2.2,11.226510006260735,3,463.0,0.7163300062891717,3,463.0
2920.0,26,0,3,3942,3968,0,70.0,2.6923076923076925,11.678379451754958,3,478.0,0.7625026529365888,3,478.0
2925.0,26,0,3,3942,3968,0,85.0,3.269230769230769,11.54551647164875,3,493.0,0.7434727201963398,3,493.0
2930.0,24,0,2,3944,3968,0,81.0,3.375,11.056642062002297,2,509.0,0.7106800390082085,2,509.0
2935.0,23,0,2,3945,3968,0,91.0,3.9565217391304346,10.932760747062789,2,499.0,0.7891771972311342,2,499.0
2940.0,21,0,3,3947,3968,0,103.0,4.904761904761905,10.518250052599623,3,511.0,0.7110310731052444,3,511.0
2945.0,20,0,3,3948,3968,0,118.0,5.9,10.278867374687556,3,526.0,0.628604360449117,3,526.0
2950.0,20,0,4,3948,3968,0,138.0,6.9,10.280239774031921,4,546.0,0.5879526964393619,4,546.0
2955.0,19,0,2,3949,3968,0,131.0,6.894736842105263,9.92281459431903,2,566.0,0.5461950560831048,2,566.0
2960.0,17,0,2,3951,3968,0,141.0,8.294117647058824,10.257452546117797,2,549.0,0.6962037356387244,2,549.0
2965.0,17,0,2,3952,3969,0,151.0,8.882352941176471,9.769504078744397,2,560.0,0.5856311635758044,2,560.0
2970.0,16,0,3,3954,3970,0,163.0,10.1875,9.558319062830218,3,571.0,0.5329588043196789,3,571.0
2975.0,17,0,3,3954,3971,0,178.0,10.470588235294118,10.287078532888145,3,586.0,0.580799105742489,3,586.0
2980.0,17,0,3,3954,3971,0,193.0,11.352941176470589,10.145249025762977,3,601.0,0.5047531722593886,3,601.0
2985.0,18,0,2,3954,3972,0,191.0,10.61111111111111,9.92571223071841,2,619.0,0.4930442336272937,2,619.0
2990.0,18,0,2,3954,3972,0,201.0,11.166666666666666,10.601207261161077,2,609.0,0.6561721306648196,2,609.0
2995.0,18,0,2,3955,3973,0,211.0,11.722222222222221,11.052004588135055,2,619.0,0.6918120982148904,2,619.0
3000.0,17,0,2,3956,3973,0,221.0,13.0,11.438630184028947,2,629.0,0.6985551098227408,2,629.0
3005.0,15,0,2,3958,3973,0,231.0,15.4,11.374151901542229,2,639.0,0.7000653214566743,2,639.0
3010.0,15,0,2,3958,3973,0,241.0,16.066666666666666,11.367271922767802,2,649.0,0.6980790659033465,2,649.0
3015.0,15,0,2,3958,3973,0,251.0,16.733333333333334,11.382751985901676,2,659.0,0.7026850025174287,2,659.0
3020.0,13,0,2,3960,3973,0,261.0,20.076923076923077,10.858341802493413,2,669.0,0.7033155727490447,2,669.0
3025.0,13,0,1,3961,3974,0,135.0,10.384615384615385,9.59463775847064,1,678.0,0.5853079601570932,1,678.0
3030.0,13,0,2,3962,3975,0,7.0,0.5384615384615384,8.595731020321809,2,7.0,0.5495144394951477,2,7.0
3035.0,12,0,1,3963,3975,0,7.0,0.5833333333333334,9.234995155704274,1,20.0,0.5669999759485272,1,20.0
3040.0,12,0,1,3963,3975,0,12.0,1.0,10.65170960622026,1,12.0,0.7336094732595895,1,12.0
3045.0,12,0,0,3963,3975,0,0.0,0.0,11.50522417250486,0,16.0,0.757984646868312,0,16.0
3050.0,11,0,0,3964,3975,0,0.0,0.0,12.169149667112572,0,0.0,0.9746840789440155,0,0.0
3055.0,11,0,0,3964,3975,0,0.0,0.0,12.637708580661274,0,0.0,0.9854106312941071,0,0.0
3060.0,9,0,0,3966,3975,0,0.0,0.0,12.534913316315034,0,0.0,0.8027390364761473,0,0.0
3065.0,9,0,0,3966,3975,0,0.0,0.0,13.16162546231831,0,0.0,0.990506002191625,0,0.0
3070.0,10,0,0,3966,3976,0,0.0,0.0,13.595562031555971,0,0.0,0.9764875768104436,0,0.0
3075.0,12,0,0,3966,3978,0,0.0,0.0,13.075042686353092,0,0.0,0.8728679028856056,0,0.0
3080.0,13,0,0,3966,3979,0,0.0,0.0,12.694497320884208,0,0.0,0.9155287277707048,0,0.0
3085.0,13,0,0,3966,3979,0,0.0,0.0,13.03120260121925,0,0.0,0.9798649252022562,0,0.0
3090.0,13,0,0,3966,3979,0,0.0,0.0,13.391974807783685,0,0.0,0.9841994336165301,0,0.0
3095.0,10,0,0,3969,3979,0,0.0,0.0,13.468413419252292,0,0.0,0.9812306560057926,0,0.0
3100.0,9,0,0,3970,3979,0,0.0,0.0,13.497818116929349,0,0.0,0.9796655543351495,0,0.0
3105.0,10,0,0,3970,3980,0,0.0,0.0,13.228158401327923,0,0.0,0.9474577615449811,0,0.0
3110.0,9,0,0,3971,3980,0,0.0,0.0,13.439452701264377,0,0.0,0.9819898335438252,0,0.0
3115.0,8,0,0,3972,3980,0,0.0,0.0,13.744247431524741,0,0.0,0.9886103439326035,0,0.0
3120.0,7,0,0,3973,3980,0,0.0,0.0,13.126130947694127,0,0.0,0.9748842646840675,0,0.0
3125.0,7,0,1,3973,3980,0,1.0,0.14285714285714285,11.292045648766244,1,1.0,0.7805416671067632,1,1.0
3130.0,6,0,1,3974,3980,0,6.0,1.0,11.317541868196495,1,6.0,0.743720717719716,1,6.0
3135.0,6,0,1,3974,3980,0,11.0,1.8333333333333333,9.593433976376412,1,11.0,0.5502280338087686,1,11.0
3140.0,5,0,2,3975,3980,0,20.0,4.0,6.897204870473492,2,20.0,0.363903150132639,2,20.0
3145.0,5,0,1,3975,3980,0,9.0,1.8,6.000981883170188,1,32.0,0.27593376663989283,1,32.0
3150.0,5,0,1,3975,3980,0,14.0,2.8,7.463954996365227,1,14.0,0.4973515983210805,1,14.0
3155.0,7,0,0,3975,3982,0,0.0,0.0,9.501333245010455,0,18.0,0.6187978654316182,0,18.0
3160.0,8,0,0,3975,3983,0,0.0,0.0,11.778902998379676,0,0.0,0.8873874976543094,0,0.0
3165.0,9,0,0,3975,3984,0,0.0,0.0,12.98181900530893,0,0.0,0.9458842088199975,0,0.0
3170.0,9,0,0,3975,3984,0,0.0,0.0,13.659531954818682,0,0.0,0.979495076958194,0,0.0
3175.0,9,0,0,3975,3984,0,0.0,0.0,13.709212540038802,0,0.0,0.9803727016147499,0,0.0
3180.0,11,0,0,3975,3986,0,0.0,0.0,13.132362754922404,0,0.0,0.9322527448247523,0,0.0
3185.0,10,0,0,3976,3986,0,0.0,0.0,13.362406197605088,0,0.0,0.9753550685377959,0,0.0
3190.0,10,0,0,3976,3986,0,0.0,0.0,13.367631163543132,0,0.0,0.9751417424771192,0,0.0
3195.0,10,0,0,3976,3986,0,0.0,0.0,13.3541258217043,0,0.0,0.979489251114265,0,0.0
3200.0,10,0,0,3976,3986,0,0.0,0.0,13.432040338756769,0,0.0,0.9824104401197875,0,0.0
3205.0,10,0,0,3976,3986,0,0.0,0.0,13.356771139089082,0,0.0,0.9766374620165562,0,0.0
3210.0,10,0,1,3976,3986,0,2.0,0.2,11.908184699335388,1,2.0,0.7851479632687541,1,2.0
3215.0,7,0,1,3979,3986,0,7.0,1.0,9.182775266135323,1,7.0,0.5815482753788819,1,7.0
3220.0,7,0,2,3979,3986,0,17.0,2.4285714285714284,8.857692956033263,2,17.0,0.5553666494000946,2,17.0
3225.0,6,0,3,3980,3986,0,29.0,4.833333333333333,6.607058080066163,3,29.0,0.3975112207965118,3,29.0
3230.0,6,0,3,3980,3986,0,44.0,7.333333333333333,6.5443152296051865,3,44.0,0.39123845005196295,3,44.0
3235.0,6,0,3,3980,3986,0,59.0,9.833333333333334,6.50175766209195,3,59.0,0.3864679656113098,3,59.0
3240.0,6,0,4,3980,3986,0,76.0,12.666666666666666,4.045873121478425,4,76.0,0.15460810761189228,4,76.0
3245.0,6,0,5,3980,3986,0,99.0,16.5,2.4380610613477915,5,99.0,4.020833289027366e-06,5,99.0
3250.0,6,0,5,3980,3986,0,124.0,20.666666666666668,2.4245618023891837,5,124.0,0.0,5,124.0
3255.0,6,0,5,3980,3986,0,149.0,24.833333333333332,2.425915571680686,5,149.0,0.0,5,149.0
3260.0,6,0,5,3981,3987,0,174.0,29.0,1.8091427910064037,5,174.0,0.13062667849119564,5,174.0
3265.0,6,0,5,3981,3987,0,199.0,33.166666666666664,2.295510271652983,5,199.0,0.16574417658964655,5,199.0
3270.0,6,0,5,3981,3987,0,224.0,37.333333333333336,2.2374741061664274,5,224.0,0.1615537547127438,5,224.0
3275.0,6,0,5,3981,3987,0,249.0,41.5,2.275139336349669,5,249.0,0.16427332109407192,5,249.0
3280.0,6,0,5,3981,3987,0,274.0,45.666666666666664,2.2550645458702085,5,274.0,0.16282384833007865,5,274.0
3285.0,6,0,5,3981,3987,0,299.0,49.833333333333336,2.2817350553926787,5,299.0,0.16474955595797133,5,299.0
3290.0,6,0,2,3981,3987,0,115.0,19.166666666666668,2.567907709348552,2,321.0,0.1846561034491406,2,321.0
3295.0,6,0,1,3981,3987,0,72.0,12.0,4.97805790342307,1,120.0,0.4161314688896162,1,120.0
3300.0,6,0,2,3981,3987,0,82.0,13.666666666666666,6.447687908901904,2,130.0,0.33314516654841353,2,130.0
3305.0,6,0,2,3981,3987,0,92.0,15.333333333333334,8.357202248771458,2,140.0,0.32312806184821613,2,140.0
3310.0,6,0,2,3981,3987,0,102.0,17.0,9.32171410285188,2,150.0,0.3269412760602085,2,150.0
3315.0,6,0,2,3981,3987,0,112.0,18.666666666666668,7.744990330870987,2,160.0,0.09477686602595299,2,160.0
3320.0,6,0,3,3981,3987,0,127.0,21.166666666666668,7.086803562751932,3,175.0,0.0,3,175.0
3325.0,6,0,3,3981,3987,0,142.0,23.666666666666668,7.095038602833907,3,190.0,0.0,3,190.0
3330.0,6,0,3,3981,3987,0,157.0,26.166666666666668,7.14712162912183,3,205.0,0.0,3,205.0
3335.0,6,0,3,3981,3987,0,172.0,28.666666666666668,7.069818692793099,3,220.0,0.0,3,220.0
3340.0,6,0,3,3981,3987,0,187.0,31.166666666666668,7.096164692180658,3,235.0,0.0,3,235.0
3345.0,6,0,3,3981,3987,0,202.0,33.666666666666664,7.011491592980261,3,250.0,0.0,3,250.0
3350.0,7,0,3,3981,3988,0,217.0,31.0,7.789099418065078,3,265.0,0.23616881917077212,3,265.0
3355.0,5,0,3,3983,3988,0,232.0,46.4,5.058876768504688,3,280.0,0.2496369651693495,3,280.0
3360.0,4,0,3,3984,3988,0,247.0,61.75,3.023884117877601,3,295.0,0.24560270792865818,3,295.0
3365.0,5,0,2,3984,3989,0,120.0,24.0,5.097888842141834,2,309.0,0.38231088466229635,2,309.0
3370.0,7,0,2,3984,3991,0,130.0,18.571428571428573,7.66362015142667,2,178.0,0.6200983238982442,2,178.0
3375.0,7,0,2,3984,3991,0,140.0,20.0,8.572700663134599,2,188.0,0.6515122065250277,2,188.0
