step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1115.0,1181,2,618,830,2011,0,31919.0,27.02709568162574,2.351815641172138,618,109081.0,0.08972790488153509,618,109081.0
1120.0,1186,0,588,835,2021,0,30605.0,25.80522765598651,2.428800126475376,588,110861.0,0.09615528417955728,588,110861.0
1125.0,1187,0,615,843,2030,0,30844.0,25.984835720303284,2.331210219466125,615,113482.0,0.09396670564304889,615,113482.0
1130.0,1204,0,638,846,2050,0,31092.0,25.823920265780732,2.2880076443103676,638,116130.0,0.09219577544307324,638,116130.0
1135.0,1209,1,638,851,2060,0,31104.0,25.727047146401986,2.2161132156538335,638,118668.0,0.08936836468222512,638,118668.0
1140.0,1215,0,666,854,2069,0,32031.0,26.362962962962964,2.1794214057156056,666,121587.0,0.08668325709308045,666,121587.0
1145.0,1221,0,700,859,2080,0,33240.0,27.223587223587224,2.051813006331242,700,124682.0,0.07928222139882303,700,124682.0
1150.0,1216,1,736,870,2086,0,34881.0,28.685032894736842,1.8134317934770678,736,128303.0,0.06641178545451104,736,128303.0
1155.0,1219,2,754,882,2101,0,36628.0,30.04757998359311,1.6841981106796633,754,131693.0,0.06619011950804111,754,131693.0
1160.0,1223,1,806,892,2115,0,39159.0,32.01880621422731,1.564073467325039,806,135031.0,0.06479997418409308,806,135031.0
1165.0,1213,6,840,908,2121,0,41264.0,34.01813685078318,1.3297428378300804,840,138977.0,0.05864587613375153,840,138977.0
1170.0,1204,5,866,928,2132,0,43496.0,36.12624584717608,1.065140950369036,866,143101.0,0.05478577928238955,866,143101.0
1175.0,1200,5,840,942,2142,0,43570.0,36.30833333333333,1.0470397343973037,840,143397.0,0.06016997356681405,840,143397.0
1180.0,1208,2,851,947,2155,0,44138.0,36.538079470198674,1.0405237325500452,851,147268.0,0.060365087020615556,851,147268.0
1185.0,1222,1,885,948,2170,0,44849.0,36.701309328968904,1.0286191598714407,885,151444.0,0.05752180226379377,885,151444.0
1190.0,1230,3,926,950,2180,0,46258.0,37.608130081300814,0.9191970991270555,926,155873.0,0.04924292530166791,926,155873.0
1195.0,1239,6,934,954,2193,0,47696.0,38.4955609362389,0.8423752608494621,934,157975.0,0.04530607829447208,934,157975.0
1200.0,1247,5,946,956,2203,0,48935.0,39.242181234963915,0.8269939032880075,946,162101.0,0.04308300160458192,946,162101.0
1205.0,1250,9,974,959,2209,0,50650.0,40.52,0.8052830860274981,974,166675.0,0.04179286391589776,974,166675.0
1210.0,1254,11,986,959,2213,0,52219.0,41.64194577352472,0.7340763904521957,986,171559.0,0.03476693965235635,986,171559.0
1215.0,1261,17,995,959,2220,0,52553.0,41.67565424266455,0.7511358007823109,995,173240.0,0.03344969789092481,995,173240.0
1220.0,1271,15,986,959,2230,0,52461.0,41.27537372147915,0.8791558162395998,986,175708.0,0.038152009172012946,986,175708.0
1225.0,1282,21,974,959,2241,0,52777.0,41.167706708268334,1.1109967220569479,974,177023.0,0.04682093839002432,974,177023.0
1230.0,1288,23,951,959,2247,0,52672.0,40.8944099378882,1.3335461740629209,951,177318.0,0.05036050606597869,951,177318.0
1235.0,1289,28,928,965,2254,0,52694.0,40.879751745539174,1.472258956751279,928,177270.0,0.05464163541836512,928,177270.0
1240.0,1297,33,880,968,2265,0,50802.0,39.168851195065535,1.6489173463398012,880,180778.0,0.06542266712937977,880,180778.0
1245.0,1300,38,877,971,2271,0,50610.0,38.93076923076923,1.6060235908722258,877,184573.0,0.06358786155616096,877,184573.0
1250.0,1304,39,895,974,2278,0,50403.0,38.65260736196319,1.5351231643831855,895,188672.0,0.06027726828982598,895,188672.0
1255.0,1310,47,897,979,2289,0,50538.0,38.57862595419847,1.4709318386464145,897,192606.0,0.05724287706562092,897,192606.0
1260.0,1313,51,902,981,2294,0,50611.0,38.54607768469155,1.415523385929409,902,196777.0,0.052861519886856806,902,196777.0
1265.0,1319,52,921,982,2301,0,51054.0,38.70659590598939,1.4156730386902245,921,201048.0,0.05300846084657467,921,201048.0
1270.0,1326,57,892,983,2309,0,50651.0,38.198340874811464,1.430547445844936,892,202269.0,0.05305875461653428,892,202269.0
1275.0,1329,60,860,991,2320,0,50645.0,38.10759969902182,1.3914703828119535,860,206197.0,0.054067841266926174,860,206197.0
1280.0,1329,63,878,1001,2330,0,50434.0,37.948833709556055,1.298444464858698,878,209898.0,0.05165560748087334,878,209898.0
1285.0,1322,66,890,1015,2337,0,50460.0,38.16944024205749,1.0756448330579478,890,213945.0,0.04215380678766728,890,213945.0
1290.0,1318,65,880,1028,2346,0,51330.0,38.9453717754173,0.9416792541562693,880,218378.0,0.041509182298168294,880,218378.0
1295.0,1315,67,912,1037,2352,0,53453.0,40.64866920152091,0.8723220496900187,912,222757.0,0.04239367950199093,912,222757.0
1300.0,1319,67,943,1045,2364,0,54994.0,41.6937073540561,0.8037195961818305,943,226805.0,0.042992776757024724,943,226805.0
1305.0,1324,70,945,1046,2370,0,55423.0,41.860271903323266,0.7925633970692308,945,227882.0,0.04081682405531349,945,227882.0
1310.0,1333,74,942,1047,2380,0,54410.0,40.81770442610652,0.7808065368064799,942,232287.0,0.03829235756850457,942,232287.0
1315.0,1338,77,953,1051,2389,0,55111.0,41.18908819133034,0.7344649444797562,953,236381.0,0.035384838629696574,953,236381.0
1320.0,1347,82,955,1052,2399,0,56236.0,41.74907201187825,0.7658949019780817,955,241142.0,0.03716323208626366,955,241142.0
1325.0,1355,87,982,1054,2409,0,57727.0,42.602952029520296,0.7341150944256274,982,242969.0,0.03400884912490163,982,242969.0
1330.0,1359,87,1016,1059,2418,0,59152.0,43.526122148638706,0.671868674773123,1016,247240.0,0.031094206080186537,1016,247240.0
1335.0,1365,91,1038,1062,2427,0,61093.0,44.75677655677656,0.664561473277022,1038,252148.0,0.029900184233347116,1038,252148.0
1340.0,1367,92,1070,1063,2430,0,63196.0,46.22970007315289,0.6058951963785407,1070,257422.0,0.024170204395830324,1070,257422.0
1345.0,1375,96,1068,1065,2440,0,65651.0,47.74618181818182,0.6663709097881055,1068,259297.0,0.027327654674093683,1068,259297.0
1350.0,1376,100,1063,1066,2442,0,67719.0,49.21438953488372,0.6283436764925512,1063,263918.0,0.02294184799285998,1063,263918.0
1355.0,1382,109,1075,1066,2448,0,70432.0,50.96382054992764,0.655928154844602,1075,268573.0,0.022484062499751642,1075,268573.0
1360.0,1383,112,1079,1066,2449,0,71699.0,51.843094721619664,0.6568237237358954,1079,272965.0,0.0205232906410296,1079,272965.0
1365.0,1382,122,1067,1071,2453,0,70879.0,51.28726483357453,0.5931759200723847,1067,273813.0,0.01673104374201344,1067,273813.0
1370.0,1378,124,1041,1076,2454,0,71300.0,51.74165457184325,0.6350807517354962,1041,276072.0,0.01890521247974375,1041,276072.0
1375.0,1381,128,1012,1077,2458,0,70794.0,51.26285300506879,0.8086554565187684,1012,276508.0,0.024342398534010816,1012,276508.0
1380.0,1380,135,1002,1080,2460,0,70663.0,51.20507246376812,1.0087997892962228,1002,276259.0,0.02950094991478886,1002,276259.0
1385.0,1378,142,971,1084,2462,0,70117.0,50.88316400580552,1.1984072167614315,971,276468.0,0.03590615798768026,971,276468.0
1390.0,1376,149,938,1088,2464,0,69727.0,50.67369186046512,1.3841950736838737,938,276434.0,0.04082180375758901,938,276434.0
1395.0,1374,151,925,1091,2465,0,69660.0,50.698689956331876,1.5594166692914637,925,277066.0,0.046830827327870854,925,277066.0
1400.0,1380,154,900,1092,2472,0,69823.0,50.596376811594205,1.790812188456738,900,277717.0,0.05540483235198407,900,277717.0
1405.0,1382,159,896,1097,2479,0,70150.0,50.759768451519534,1.7709163591491925,896,281837.0,0.055620428642032003,896,281837.0
1410.0,1379,166,895,1103,2482,0,70465.0,51.098622189992746,1.728183311106853,895,284992.0,0.055330524122865724,895,284992.0
1415.0,1385,172,898,1103,2488,0,69387.0,50.09891696750903,1.7252493558771893,898,289281.0,0.05535562226593685,898,289281.0
1420.0,1389,175,888,1105,2494,0,68446.0,49.27717782577394,1.741143547774929,888,289197.0,0.055336049714709235,888,289197.0
1425.0,1388,178,883,1114,2502,0,67642.0,48.73342939481268,1.6952318924861463,883,293327.0,0.055836426979242126,883,293327.0
1430.0,1381,184,904,1125,2506,0,68368.0,49.50615496017379,1.5754368462831432,904,296111.0,0.051864660336367795,904,296111.0
1435.0,1372,188,908,1136,2508,0,68909.0,50.225218658892125,1.455255435852327,908,300667.0,0.04834388529064644,908,300667.0
1440.0,1357,191,892,1153,2510,0,69141.0,50.95136330140015,1.369230954423233,892,301084.0,0.049975450131690545,892,301084.0
1445.0,1352,196,896,1162,2514,0,70046.0,51.80917159763314,1.3890800473497247,896,302609.0,0.05213554686956908,896,302609.0
1450.0,1343,201,897,1177,2520,0,69807.0,51.97840655249441,1.2723428558043024,897,306389.0,0.050364095106885005,897,306389.0
1455.0,1338,206,907,1187,2525,0,70722.0,52.856502242152466,1.1989202411832047,907,310436.0,0.048799783335828274,907,310436.0
1460.0,1333,207,898,1198,2531,0,70637.0,52.99099774943736,1.1216418530778909,898,314488.0,0.05011802244313918,898,314488.0
1465.0,1332,213,894,1203,2535,0,70425.0,52.87162162162162,1.0916834634953527,894,313765.0,0.04794561859869222,894,313765.0
1470.0,1333,219,881,1208,2541,0,70499.0,52.887471867966994,1.113224968783948,881,317374.0,0.05028351166987107,881,317374.0
1475.0,1337,224,887,1211,2548,0,71793.0,53.697083021690354,1.1128158821178373,887,321811.0,0.049464786819354366,887,321811.0
1480.0,1344,228,902,1213,2557,0,70751.0,52.642113095238095,1.0409219184677008,902,325550.0,0.04435800890339582,902,325550.0
1485.0,1341,234,925,1222,2563,0,71359.0,53.21327367636093,0.8758589232733938,925,325612.0,0.03630416585092119,925,325612.0
1490.0,1343,238,934,1225,2568,0,72148.0,53.721518987341774,0.8644792302677232,934,329458.0,0.03563175654183542,934,329458.0
1495.0,1346,246,953,1227,2573,0,73103.0,54.3112927191679,0.8000034327024291,953,333462.0,0.030500905929008917,953,333462.0
1500.0,1347,250,979,1231,2578,0,74036.0,54.96362286562732,0.7336070057797208,979,337510.0,0.0270546020201279,979,337510.0
1505.0,1348,254,938,1237,2585,0,73194.0,54.298219584569736,0.7540068276857492,938,338131.0,0.031173499137539074,938,338131.0
1510.0,1345,257,939,1243,2588,0,72792.0,54.12044609665428,0.7517869155666899,939,339153.0,0.02997352388696959,939,339153.0
1515.0,1346,264,926,1245,2591,0,71566.0,53.16939078751857,0.868694490433995,926,337913.0,0.03054968696151398,926,337913.0
1520.0,1350,268,903,1246,2596,0,71805.0,53.18888888888889,1.0932263091825993,903,337752.0,0.036535650924823866,903,337752.0
1525.0,1352,273,873,1250,2602,0,70828.0,52.387573964497044,1.3368083043831143,873,337897.0,0.047238375425932684,873,337897.0
1530.0,1354,275,851,1255,2609,0,70674.0,52.19645494830133,1.4546487673612225,851,338177.0,0.048774799942420656,851,338177.0
1535.0,1358,279,827,1256,2614,0,70453.0,51.879970544919,1.606781676807096,827,337759.0,0.049843678111483464,827,337759.0
1540.0,1358,285,814,1258,2616,0,71607.0,52.72974963181149,1.8117803290795556,814,337956.0,0.056930458883230714,814,337956.0
1545.0,1362,288,808,1262,2624,0,72919.0,53.53817914831131,2.049129481794321,808,337462.0,0.06667111542507387,808,337462.0
1550.0,1368,292,839,1265,2633,0,73977.0,54.07675438596491,2.088165976097064,839,340616.0,0.06859047402736587,839,340616.0
1555.0,1369,296,864,1267,2636,0,75553.0,55.18845872899927,1.9995185127090258,864,344241.0,0.06257286746736325,864,344241.0
1560.0,1367,300,888,1271,2638,0,77171.0,56.45281638624726,1.911426644505368,888,347765.0,0.05804814503625655,888,347765.0
1565.0,1364,305,880,1278,2642,0,76975.0,56.433284457478,1.903092233759381,880,348982.0,0.05991773383571072,880,348982.0
1570.0,1357,312,866,1287,2644,0,75015.0,55.28002947678703,1.8204352785345184,866,352645.0,0.05777426983631625,866,352645.0
1575.0,1348,313,897,1301,2649,0,75470.0,55.986646884273,1.714470652585646,897,356097.0,0.05632422499491606,897,356097.0
1580.0,1341,314,908,1311,2652,0,76421.0,56.98806860551827,1.6274067873744227,908,359952.0,0.054287159657154506,908,359952.0
1585.0,1334,316,893,1325,2659,0,77120.0,57.81109445277362,1.5849364591067385,893,360058.0,0.05729830263851977,893,360058.0
1590.0,1330,315,887,1338,2668,0,77957.0,58.614285714285714,1.5729691243578825,887,361415.0,0.060684569994664476,887,361415.0
1595.0,1320,318,876,1352,2672,0,78310.0,59.32575757575758,1.5724062708348252,876,360919.0,0.06048185457774781,876,360919.0
1600.0,1306,321,857,1370,2676,0,76043.0,58.225880551301685,1.6121788243126496,857,359981.0,0.06428775227975866,857,359981.0
1605.0,1294,321,838,1386,2680,0,75477.0,58.32843894899536,1.7302599417164883,838,360727.0,0.07230719442357483,838,360727.0
1610.0,1300,326,834,1390,2690,0,75462.0,58.04769230769231,1.8393625194849477,834,364156.0,0.08029948580944107,834,364156.0
1615.0,1304,323,851,1393,2697,0,76900.0,58.97239263803681,1.7283914140380046,851,367197.0,0.07222790524215088,851,367197.0
1620.0,1307,325,851,1395,2702,0,77294.0,59.13848508033665,1.6196058804282911,851,370678.0,0.06461845826696049,851,370678.0
1625.0,1306,328,830,1399,2705,0,76022.0,58.20980091883614,1.5486179386312928,830,371346.0,0.05959709092895789,830,371346.0
1630.0,1303,331,822,1404,2707,0,75060.0,57.60552570990023,1.4902100734332093,822,374894.0,0.056498028378025644,822,374894.0
1635.0,1304,338,849,1407,2711,0,75802.0,58.13036809815951,1.4658642229284107,849,377853.0,0.0541375519338552,849,377853.0
1640.0,1309,345,854,1408,2717,0,76117.0,58.14896867838044,1.5178946771073878,854,382099.0,0.05744162906243708,854,382099.0
1645.0,1305,351,850,1414,2719,0,77167.0,59.131800766283526,1.4693428220844387,850,382007.0,0.05636458238957683,850,382007.0
1650.0,1312,358,825,1419,2731,0,77895.0,59.37118902439025,1.5471846383372307,825,383982.0,0.061454688818091095,825,383982.0
1655.0,1301,360,822,1434,2735,0,78544.0,60.37202152190623,1.5754870744919043,822,384459.0,0.06360385899828652,822,384459.0
1660.0,1293,366,816,1448,2741,0,78363.0,60.60556844547564,1.5876446927968637,816,384106.0,0.06320614067694424,816,384106.0
1665.0,1277,369,802,1466,2743,0,78178.0,61.22004698512138,1.6086400027967926,802,384878.0,0.06443132891479336,802,384878.0
1670.0,1275,374,810,1470,2745,0,78112.0,61.2643137254902,1.7073961386080423,810,385140.0,0.06388572996886613,810,385140.0
1675.0,1281,377,801,1470,2751,0,78842.0,61.54722872755659,1.7621013043588543,801,388633.0,0.06657982716775405,801,388633.0
1680.0,1280,378,817,1471,2751,0,79099.0,61.79609375,1.7024065485397024,817,392290.0,0.06199465117319736,817,392290.0
1685.0,1282,382,839,1476,2758,0,80163.0,62.52964118564743,1.6467152326363426,839,396424.0,0.060894502428725295,839,396424.0
1690.0,1280,385,830,1479,2759,0,80342.0,62.7671875,1.5987557859306638,830,396620.0,0.05759002196335983,830,396620.0
1695.0,1284,386,841,1483,2767,0,80865.0,62.978971962616825,1.5248396841554497,841,399947.0,0.052243431660920096,841,399947.0
1700.0,1288,388,867,1485,2773,0,82208.0,63.82608695652174,1.454626698324723,867,403386.0,0.04613092079436077,867,403386.0
1705.0,1289,391,877,1488,2777,0,82511.0,64.01163692785104,1.4307711943313242,877,407339.0,0.045858515053663576,877,407339.0
1710.0,1281,393,874,1499,2780,0,82964.0,64.76502732240438,1.3252980686748523,874,408720.0,0.04401627899174893,874,408720.0
1715.0,1272,401,851,1511,2783,0,82522.0,64.87578616352201,1.32022340032518,851,411649.0,0.0476986128859569,851,411649.0
1720.0,1265,408,827,1523,2788,0,82215.0,64.99209486166008,1.4093543089392973,827,412532.0,0.053157081083558336,827,412532.0
1725.0,1255,410,810,1537,2792,0,81467.0,64.91394422310756,1.5290911557941407,810,413060.0,0.059314591234538035,810,413060.0
1730.0,1247,416,783,1551,2798,0,81623.0,65.45549318364074,1.693506918190279,783,413749.0,0.06910642629460022,783,413749.0
1735.0,1240,417,780,1561,2801,0,82202.0,66.29193548387097,1.8236084420171412,780,414304.0,0.07345604958072537,780,414304.0
1740.0,1245,416,792,1561,2806,0,83514.0,67.07951807228916,1.8860703876107645,792,418205.0,0.07683575549093759,792,418205.0
1745.0,1252,416,830,1563,2815,0,85638.0,68.40095846645367,1.8160763538588918,830,421338.0,0.07213954327346905,830,421338.0
1750.0,1255,416,852,1564,2819,0,86848.0,69.201593625498,1.7081398004812516,852,423954.0,0.06480271706953526,852,423954.0
1755.0,1263,414,844,1568,2831,0,86441.0,68.44101346001584,1.6864279082266822,844,422830.0,0.06427615642891109,844,422830.0
1760.0,1269,416,829,1570,2839,0,86575.0,68.22301024428684,1.7569751276613457,829,424507.0,0.06845008752125306,829,424507.0
1765.0,1274,422,856,1571,2845,0,87189.0,68.43720565149137,1.7668290538033096,856,428078.0,0.06602466683352173,856,428078.0
1770.0,1271,422,862,1577,2848,0,88435.0,69.57907159716758,1.6958456183666835,862,431882.0,0.06365107556482762,862,431882.0
1775.0,1265,426,852,1588,2853,0,88541.0,69.99288537549407,1.6030915217771822,852,432689.0,0.06227537593815317,852,432689.0
1780.0,1254,428,849,1602,2856,0,89199.0,71.13157894736842,1.549525759145431,849,434656.0,0.06320776222484906,849,434656.0
1785.0,1258,426,825,1609,2867,0,89755.0,71.34737678855326,1.733697481275885,825,436138.0,0.07317605093883763,825,436138.0
1790.0,1253,426,803,1620,2873,0,90477.0,72.20830007980845,1.8859750723680444,803,437172.0,0.07988128259258495,803,437172.0
1795.0,1241,426,825,1639,2880,0,91777.0,73.95406929895246,1.7925087125794053,825,440862.0,0.07977670550811988,825,440862.0
1800.0,1240,428,856,1645,2885,0,93376.0,75.30322580645161,1.6557238952856521,856,444537.0,0.07188320743426656,856,444537.0
1805.0,1245,426,859,1648,2893,0,94871.0,76.2016064257028,1.5585279450998428,859,448302.0,0.0667158597482821,859,448302.0
1810.0,1249,425,825,1651,2900,0,93054.0,74.50280224179343,1.4682718732885782,825,445304.0,0.05986806538515056,825,445304.0
1815.0,1250,424,824,1656,2906,0,92907.0,74.3256,1.402071901214075,824,447056.0,0.056249383309333476,824,447056.0
1820.0,1250,426,852,1660,2910,0,93699.0,74.9592,1.3177064237869323,852,450433.0,0.04996861655348275,852,450433.0
1825.0,1252,426,872,1662,2914,0,94439.0,75.43051118210863,1.2368249905467705,872,454642.0,0.044284405471899324,872,454642.0
1830.0,1257,424,858,1662,2919,0,95508.0,75.98090692124104,1.2516677961226648,858,454243.0,0.04311357092900259,858,454243.0
1835.0,1255,421,841,1672,2927,0,96209.0,76.6605577689243,1.1886281831897314,841,456644.0,0.043837134753328885,841,456644.0
1840.0,1257,420,858,1678,2935,0,97430.0,77.50994431185362,1.1683204206481916,858,459122.0,0.045106664627632825,858,459122.0
1845.0,1252,421,896,1692,2944,0,99432.0,79.4185303514377,1.0247112010628887,896,462196.0,0.04270913029859088,896,462196.0
1850.0,1243,419,880,1707,2950,0,101178.0,81.39823008849558,0.9201782592020158,880,461406.0,0.04357117710257321,880,461406.0
1855.0,1246,418,876,1710,2956,0,101580.0,81.52487961476726,0.9136861733429043,876,465065.0,0.04274397276038964,876,465065.0
1860.0,1252,420,893,1711,2963,0,101452.0,81.03194888178913,0.844501010337912,893,465859.0,0.0352204167888385,893,465859.0
1865.0,1258,418,908,1711,2969,0,102136.0,81.1891891891892,0.8212497266035232,908,469602.0,0.030857506360320513,908,469602.0
1870.0,1266,414,899,1713,2979,0,101959.0,80.53633491311217,0.8885339619689091,899,470263.0,0.03457012586977096,899,470263.0
1875.0,1266,410,888,1720,2986,0,102560.0,81.01105845181675,0.8916181717634888,888,472556.0,0.035229449496983256,888,472556.0
1880.0,1268,407,900,1723,2991,0,103753.0,81.82413249211356,0.9349693045772894,900,473125.0,0.030568248403069112,900,473125.0
1885.0,1272,409,902,1723,2995,0,104682.0,82.29716981132076,1.157386657493867,902,473859.0,0.03580646218584228,902,473859.0
1890.0,1269,413,901,1729,2998,0,105672.0,83.27186761229315,1.3009575364515593,901,474603.0,0.040071167473682785,901,474603.0
1895.0,1270,416,895,1732,3002,0,106578.0,83.91968503937008,1.3217074571221696,895,478495.0,0.040021241377916246,895,478495.0
1900.0,1275,416,866,1736,3011,0,105063.0,82.40235294117647,1.4148467743839026,866,475726.0,0.046776406493853964,866,475726.0
1905.0,1276,421,841,1737,3013,0,104965.0,82.26097178683385,1.5282864079461627,841,475369.0,0.051853473485052634,841,475369.0
1910.0,1276,423,844,1739,3015,0,105415.0,82.61363636363636,1.5084384609823254,844,477766.0,0.048259859768212926,844,477766.0
1915.0,1268,427,854,1748,3016,0,105048.0,82.84542586750788,1.4106773078925223,854,480102.0,0.04415343869311788,854,480102.0
1920.0,1276,427,869,1749,3025,0,105121.0,82.3832288401254,1.4055340959978602,869,482673.0,0.04391918228130164,869,482673.0
1925.0,1278,428,849,1750,3028,0,105130.0,82.26134585289515,1.4229320953869584,849,479901.0,0.04402747433165977,849,479901.0
1930.0,1278,428,806,1755,3033,0,105465.0,82.52347417840376,1.522444289382864,806,472642.0,0.050941889648748816,806,472642.0
1935.0,1268,428,781,1766,3034,0,106301.0,83.83359621451105,1.584134488708119,781,468672.0,0.055138524198787696,781,468672.0
1940.0,1259,430,769,1777,3036,0,106512.0,84.60047656870532,1.6042673212542895,769,469924.0,0.05699239847490983,769,469924.0
1945.0,1244,431,777,1797,3041,0,107756.0,86.62057877813506,1.4569842795899004,777,473433.0,0.05860830482797773,777,473433.0
1950.0,1239,432,787,1805,3044,0,109523.0,88.39628732849071,1.347280336909388,787,475084.0,0.05632146622601678,787,475084.0
1955.0,1238,435,780,1810,3048,0,111598.0,90.1437802907916,1.2865606437542585,780,470760.0,0.05317768439180213,780,470760.0
1960.0,1234,435,765,1818,3052,0,113076.0,91.63371150729336,1.262811950123358,765,469063.0,0.052022219768458944,765,469063.0
1965.0,1236,433,778,1823,3059,0,114335.0,92.50404530744336,1.2415800606995644,778,472081.0,0.04906983118501808,778,472081.0
1970.0,1234,436,773,1826,3060,0,114663.0,92.91977309562398,1.231113458886359,773,472447.0,0.045767445520398485,773,472447.0
1975.0,1240,440,782,1828,3068,0,114929.0,92.68467741935484,1.4044915976698,782,474887.0,0.056305748095088544,782,474887.0
1980.0,1241,441,796,1830,3071,0,115424.0,93.0088638195004,1.5092278703357278,796,473895.0,0.05588377557505237,796,473895.0
1985.0,1240,444,780,1833,3073,0,115962.0,93.51774193548387,1.6688731678721784,780,472152.0,0.058343602796370866,780,472152.0
1990.0,1232,445,766,1842,3074,0,115771.0,93.96996753246754,1.822195491482249,766,471565.0,0.06537961792418319,766,471565.0
1995.0,1226,446,772,1854,3080,0,115313.0,94.0562805872757,1.7880648335356648,772,473619.0,0.06845420764860548,772,473619.0
2000.0,1228,446,747,1857,3085,0,114412.0,93.16938110749186,1.8362866062674827,747,470409.0,0.07048329944916827,747,470409.0
2005.0,1228,444,733,1861,3089,0,114353.0,93.12133550488599,1.9285373413431177,733,470519.0,0.07467022845945225,733,470519.0
2010.0,1232,445,710,1863,3095,0,113432.0,92.07142857142857,2.0010064404893857,710,465234.0,0.07405043267660906,710,465234.0
2015.0,1234,443,692,1866,3100,0,113726.0,92.16045380875202,2.1477808233424716,692,460073.0,0.07724704977540875,692,460073.0
2020.0,1232,439,685,1874,3106,0,114021.0,92.54951298701299,2.2590249417800874,685,455083.0,0.08117432864431515,685,455083.0
2025.0,1231,436,657,1880,3111,0,114199.0,92.76929325751422,2.316655884864751,657,448545.0,0.07954685244141863,657,448545.0
2030.0,1231,434,652,1886,3117,0,113686.0,92.35255889520715,2.4082656132897178,652,443057.0,0.08321533147769976,652,443057.0
2035.0,1230,433,661,1894,3124,0,113246.0,92.06991869918699,2.4219578295870874,661,443991.0,0.08564633470259161,661,443991.0
2040.0,1228,431,680,1902,3130,0,113921.0,92.76954397394137,2.326450601179724,680,443399.0,0.08306253051947943,680,443399.0
2045.0,1217,430,689,1920,3137,0,115371.0,94.79950698438783,2.1687223474967783,689,443218.0,0.0827979445991923,689,443218.0
2050.0,1210,425,668,1935,3145,0,116106.0,95.95537190082645,2.0608867264815793,668,437827.0,0.08032057872437849,668,437827.0
2055.0,1210,422,673,1942,3152,0,117437.0,97.05537190082644,1.9392762481259178,673,439796.0,0.07306626677757078,673,439796.0
2060.0,1212,419,703,1949,3161,0,118859.0,98.06848184818482,1.760945683701441,703,438015.0,0.06153789494586976,703,438015.0
2065.0,1205,411,726,1965,3170,0,119524.0,99.19004149377594,1.5575663402624431,726,439214.0,0.05572185180103257,726,439214.0
2070.0,1210,406,744,1973,3183,0,120294.0,99.41652892561983,1.507982180213153,744,437674.0,0.05617362516701776,744,437674.0
2075.0,1210,401,741,1983,3193,0,121294.0,100.24297520661158,1.497771158249135,741,437236.0,0.057812766142737816,741,437236.0
2080.0,1208,393,742,1996,3204,0,122243.0,101.19453642384106,1.486421630594137,742,432196.0,0.057278193146088514,742,432196.0
2085.0,1204,388,739,2007,3211,0,123324.0,102.42857142857143,1.4949415358649287,739,429271.0,0.054686556390944295,739,429271.0
2090.0,1200,389,752,2016,3216,0,124592.0,103.82666666666667,1.6276021892055714,752,426338.0,0.05859225837116337,752,426338.0
2095.0,1197,391,747,2021,3218,0,125414.0,104.77360066833751,1.6053110242749968,747,428342.0,0.0565959941926322,747,428342.0
2100.0,1194,393,730,2025,3219,0,124996.0,104.68676716917923,1.636130011038032,730,422522.0,0.05811352772678654,730,422522.0
2105.0,1195,394,708,2027,3222,0,125086.0,104.6744769874477,1.667123847324092,708,421932.0,0.059759276775753066,708,421932.0
2110.0,1194,393,736,2030,3224,0,125833.0,105.38777219430486,1.6325686530097148,736,423073.0,0.056828144765487004,736,423073.0
2115.0,1192,395,743,2034,3226,0,126382.0,106.0251677852349,1.5696947710643463,743,425060.0,0.05379390865722626,743,425060.0
2120.0,1192,394,722,2040,3232,0,127274.0,106.77348993288591,1.6048425970372078,722,421752.0,0.05853349833085279,722,421752.0
2125.0,1197,389,727,2042,3239,0,127484.0,106.50292397660819,1.6171961454215584,727,423490.0,0.05903780926275254,727,423490.0
2130.0,1193,388,724,2050,3243,0,127858.0,107.17351215423302,1.5016212999924212,724,424284.0,0.05411618451803379,724,424284.0
2135.0,1186,387,725,2060,3246,0,129013.0,108.77993254637437,1.4208976995162137,725,425883.0,0.05447640971094801,725,425883.0
2140.0,1186,387,709,2063,3249,0,130255.0,109.82715008431703,1.4288571762864852,709,420098.0,0.05428431934086821,709,420098.0
2145.0,1180,386,718,2075,3255,0,132072.0,111.92542372881356,1.2782954411474223,718,420002.0,0.04981350870563914,718,420002.0
2150.0,1171,383,754,2090,3261,0,134313.0,114.69940222032452,1.064061018381708,754,421748.0,0.04189558207207957,754,421748.0
2155.0,1164,381,771,2100,3264,0,136385.0,117.1692439862543,0.9153445785634016,771,424547.0,0.03571662657180477,771,424547.0
2160.0,1165,381,749,2104,3269,0,138240.0,118.66094420600858,0.9792024816022965,749,421425.0,0.040860511925919836,749,421425.0
2165.0,1167,379,737,2113,3280,0,139614.0,119.6349614395887,1.0466658075212576,737,421231.0,0.04751788923031734,737,421231.0
2170.0,1173,376,743,2113,3286,0,140600.0,119.86359761295823,1.088701508892364,743,422760.0,0.046109625085596136,743,422760.0
2175.0,1175,376,727,2114,3289,0,139994.0,119.14382978723404,1.1593291334506524,727,420925.0,0.04701806181410481,727,420925.0
2180.0,1173,375,699,2120,3293,0,140037.0,119.38363171355499,1.1851635791615234,699,420268.0,0.04797663864116792,699,420268.0
